country,year,operation,hazard_type,waste,tonnes,operation_label
BG,2018,DSP_OTH,HAZ_NHAZ,TOTAL,13276676.0,Other Disposal
BG,2020,DSP_OTH,HAZ_NHAZ,TOTAL,28126970.0,Other Disposal
BG,2022,DSP_OTH,HAZ_NHAZ,TOTAL,29435560.0,Other Disposal
CY,2004,DSP_OTH,HAZ_NHAZ,TOTAL,95193.0,Other Disposal
CY,2006,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
CY,2008,DSP_OTH,HAZ_NHAZ,TOTAL,61200.0,Other Disposal
CY,2010,DSP_OTH,HAZ_NHAZ,TOTAL,1199.0,Other Disposal
CY,2012,DSP_OTH,HAZ_NHAZ,TOTAL,174.0,Other Disposal
CY,2014,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
CY,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
CY,2018,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
CY,2020,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
CY,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
CZ,2004,DSP_OTH,HAZ_NHAZ,TOTAL,94458.0,Other Disposal
CZ,2006,DSP_OTH,HAZ_NHAZ,TOTAL,16617.0,Other Disposal
CZ,2008,DSP_OTH,HAZ_NHAZ,TOTAL,5772.0,Other Disposal
CZ,2010,DSP_OTH,HAZ_NHAZ,TOTAL,117929.0,Other Disposal
CZ,2012,DSP_OTH,HAZ_NHAZ,TOTAL,42300.0,Other Disposal
CZ,2014,DSP_OTH,HAZ_NHAZ,TOTAL,16191.0,Other Disposal
CZ,2016,DSP_OTH,HAZ_NHAZ,TOTAL,4060.0,Other Disposal
CZ,2022,DSP_OTH,HAZ_NHAZ,TOTAL,3940.0,Other Disposal
DE,2004,DSP_OTH,HAZ_NHAZ,TOTAL,892096.0,Other Disposal
DE,2006,DSP_OTH,HAZ_NHAZ,TOTAL,802017.0,Other Disposal
DE,2008,DSP_OTH,HAZ_NHAZ,TOTAL,223342.0,Other Disposal
DE,2010,DSP_OTH,HAZ_NHAZ,TOTAL,78572.0,Other Disposal
DE,2012,DSP_OTH,HAZ_NHAZ,TOTAL,82333.0,Other Disposal
DE,2014,DSP_OTH,HAZ_NHAZ,TOTAL,121926.0,Other Disposal
DE,2016,DSP_OTH,HAZ_NHAZ,TOTAL,146664.0,Other Disposal
DE,2018,DSP_OTH,HAZ_NHAZ,TOTAL,114742.0,Other Disposal
DE,2020,DSP_OTH,HAZ_NHAZ,TOTAL,64640.0,Other Disposal
DE,2022,DSP_OTH,HAZ_NHAZ,TOTAL,105898.0,Other Disposal
DK,2008,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
DK,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
DK,2012,DSP_OTH,HAZ_NHAZ,TOTAL,81190.0,Other Disposal
DK,2014,DSP_OTH,HAZ_NHAZ,TOTAL,87692.0,Other Disposal
DK,2016,DSP_OTH,HAZ_NHAZ,TOTAL,88454.0,Other Disposal
DK,2018,DSP_OTH,HAZ_NHAZ,TOTAL,1263.0,Other Disposal
DK,2020,DSP_OTH,HAZ_NHAZ,TOTAL,1056.0,Other Disposal
DK,2022,DSP_OTH,HAZ_NHAZ,TOTAL,524.0,Other Disposal
EE,2004,DSP_OTH,HAZ_NHAZ,TOTAL,4017.0,Other Disposal
EE,2006,DSP_OTH,HAZ_NHAZ,TOTAL,221300.0,Other Disposal
EE,2008,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
EE,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
EE,2012,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
EE,2014,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
EE,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
EE,2018,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
EE,2020,DSP_OTH,HAZ_NHAZ,TOTAL,371.0,Other Disposal
EE,2022,DSP_OTH,HAZ_NHAZ,TOTAL,14.0,Other Disposal
EL,2004,DSP_OTH,HAZ_NHAZ,TOTAL,653128.0,Other Disposal
EL,2006,DSP_OTH,HAZ_NHAZ,TOTAL,3213919.0,Other Disposal
EL,2008,DSP_OTH,HAZ_NHAZ,TOTAL,2653234.0,Other Disposal
EL,2010,DSP_OTH,HAZ_NHAZ,TOTAL,1534380.0,Other Disposal
EL,2012,DSP_OTH,HAZ_NHAZ,TOTAL,1942781.0,Other Disposal
EL,2014,DSP_OTH,HAZ_NHAZ,TOTAL,1607626.0,Other Disposal
EL,2016,DSP_OTH,HAZ_NHAZ,TOTAL,1563998.0,Other Disposal
EL,2018,DSP_OTH,HAZ_NHAZ,TOTAL,1479819.0,Other Disposal
EL,2020,DSP_OTH,HAZ_NHAZ,TOTAL,865477.0,Other Disposal
EL,2022,DSP_OTH,HAZ_NHAZ,TOTAL,632893.0,Other Disposal
ES,2004,DSP_OTH,HAZ_NHAZ,TOTAL,2791767.0,Other Disposal
ES,2006,DSP_OTH,HAZ_NHAZ,TOTAL,2118373.0,Other Disposal
ES,2008,DSP_OTH,HAZ_NHAZ,TOTAL,254968.0,Other Disposal
ES,2010,DSP_OTH,HAZ_NHAZ,TOTAL,36007.0,Other Disposal
ES,2012,DSP_OTH,HAZ_NHAZ,TOTAL,470213.0,Other Disposal
ES,2014,DSP_OTH,HAZ_NHAZ,TOTAL,20239.0,Other Disposal
ES,2016,DSP_OTH,HAZ_NHAZ,TOTAL,4006.0,Other Disposal
ES,2018,DSP_OTH,HAZ_NHAZ,TOTAL,6034.0,Other Disposal
ES,2020,DSP_OTH,HAZ_NHAZ,TOTAL,12353.0,Other Disposal
ES,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
FI,2004,DSP_OTH,HAZ_NHAZ,TOTAL,6833.0,Other Disposal
FI,2006,DSP_OTH,HAZ_NHAZ,TOTAL,7163.0,Other Disposal
FI,2008,DSP_OTH,HAZ_NHAZ,TOTAL,6726.0,Other Disposal
FI,2010,DSP_OTH,HAZ_NHAZ,TOTAL,310966.0,Other Disposal
FI,2012,DSP_OTH,HAZ_NHAZ,TOTAL,213709.0,Other Disposal
FI,2014,DSP_OTH,HAZ_NHAZ,TOTAL,384619.0,Other Disposal
FI,2016,DSP_OTH,HAZ_NHAZ,TOTAL,29672.0,Other Disposal
FI,2018,DSP_OTH,HAZ_NHAZ,TOTAL,1555584.0,Other Disposal
FI,2020,DSP_OTH,HAZ_NHAZ,TOTAL,23880014.0,Other Disposal
FI,2022,DSP_OTH,HAZ_NHAZ,TOTAL,23356768.0,Other Disposal
FR,2004,DSP_OTH,HAZ_NHAZ,TOTAL,509000.0,Other Disposal
FR,2006,DSP_OTH,HAZ_NHAZ,TOTAL,1025281.0,Other Disposal
FR,2008,DSP_OTH,HAZ_NHAZ,TOTAL,559951.0,Other Disposal
FR,2010,DSP_OTH,HAZ_NHAZ,TOTAL,642319.0,Other Disposal
FR,2012,DSP_OTH,HAZ_NHAZ,TOTAL,816187.0,Other Disposal
FR,2014,DSP_OTH,HAZ_NHAZ,TOTAL,794974.0,Other Disposal
FR,2016,DSP_OTH,HAZ_NHAZ,TOTAL,711411.0,Other Disposal
FR,2018,DSP_OTH,HAZ_NHAZ,TOTAL,728059.0,Other Disposal
FR,2020,DSP_OTH,HAZ_NHAZ,TOTAL,519362.0,Other Disposal
FR,2022,DSP_OTH,HAZ_NHAZ,TOTAL,409057.0,Other Disposal
HR,2004,DSP_OTH,HAZ_NHAZ,TOTAL,889858.0,Other Disposal
HR,2006,DSP_OTH,HAZ_NHAZ,TOTAL,8794.0,Other Disposal
HR,2008,DSP_OTH,HAZ_NHAZ,TOTAL,42475.0,Other Disposal
HR,2010,DSP_OTH,HAZ_NHAZ,TOTAL,418447.0,Other Disposal
HR,2012,DSP_OTH,HAZ_NHAZ,TOTAL,5590.0,Other Disposal
HR,2014,DSP_OTH,HAZ_NHAZ,TOTAL,16054.0,Other Disposal
HR,2016,DSP_OTH,HAZ_NHAZ,TOTAL,7675.0,Other Disposal
HR,2018,DSP_OTH,HAZ_NHAZ,TOTAL,8843.0,Other Disposal
HR,2020,DSP_OTH,HAZ_NHAZ,TOTAL,8339.0,Other Disposal
HR,2022,DSP_OTH,HAZ_NHAZ,TOTAL,3097.0,Other Disposal
HU,2004,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
HU,2006,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
HU,2008,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
HU,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
HU,2012,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
HU,2014,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
HU,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
HU,2018,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
HU,2020,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
HU,2022,DSP_OTH,HAZ_NHAZ,TOTAL,15354.0,Other Disposal
IE,2004,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IE,2006,DSP_OTH,HAZ_NHAZ,TOTAL,17167.0,Other Disposal
IE,2008,DSP_OTH,HAZ_NHAZ,TOTAL,42710.0,Other Disposal
IE,2010,DSP_OTH,HAZ_NHAZ,TOTAL,2075148.0,Other Disposal
IE,2012,DSP_OTH,HAZ_NHAZ,TOTAL,1983824.0,Other Disposal
IE,2014,DSP_OTH,HAZ_NHAZ,TOTAL,1936863.0,Other Disposal
IE,2016,DSP_OTH,HAZ_NHAZ,TOTAL,1592594.0,Other Disposal
IE,2018,DSP_OTH,HAZ_NHAZ,TOTAL,1240717.0,Other Disposal
IE,2020,DSP_OTH,HAZ_NHAZ,TOTAL,1275208.0,Other Disposal
IE,2022,DSP_OTH,HAZ_NHAZ,TOTAL,1216497.0,Other Disposal
IS,2004,DSP_OTH,HAZ_NHAZ,TOTAL,30000.0,Other Disposal
IS,2008,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IS,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IS,2012,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IS,2014,DSP_OTH,HAZ_NHAZ,TOTAL,20140.0,Other Disposal
IS,2016,DSP_OTH,HAZ_NHAZ,TOTAL,22809.0,Other Disposal
IS,2018,DSP_OTH,HAZ_NHAZ,TOTAL,6674.0,Other Disposal
IS,2020,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IS,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IT,2004,DSP_OTH,HAZ_NHAZ,TOTAL,44123.0,Other Disposal
IT,2006,DSP_OTH,HAZ_NHAZ,TOTAL,34763.0,Other Disposal
IT,2008,DSP_OTH,HAZ_NHAZ,TOTAL,50854.0,Other Disposal
IT,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IT,2012,DSP_OTH,HAZ_NHAZ,TOTAL,1363.0,Other Disposal
IT,2014,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IT,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IT,2018,DSP_OTH,HAZ_NHAZ,TOTAL,3129.0,Other Disposal
IT,2020,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
IT,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LT,2004,DSP_OTH,HAZ_NHAZ,TOTAL,68443.0,Other Disposal
LT,2006,DSP_OTH,HAZ_NHAZ,TOTAL,320436.0,Other Disposal
LT,2008,DSP_OTH,HAZ_NHAZ,TOTAL,210655.0,Other Disposal
LT,2010,DSP_OTH,HAZ_NHAZ,TOTAL,92546.0,Other Disposal
LT,2012,DSP_OTH,HAZ_NHAZ,TOTAL,36318.0,Other Disposal
LT,2014,DSP_OTH,HAZ_NHAZ,TOTAL,10671.0,Other Disposal
LT,2016,DSP_OTH,HAZ_NHAZ,TOTAL,13898.0,Other Disposal
LT,2018,DSP_OTH,HAZ_NHAZ,TOTAL,12002.0,Other Disposal
LT,2020,DSP_OTH,HAZ_NHAZ,TOTAL,11893.0,Other Disposal
LT,2022,DSP_OTH,HAZ_NHAZ,TOTAL,5826.0,Other Disposal
LU,2004,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LU,2006,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LU,2008,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LU,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LU,2012,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LU,2014,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LU,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LU,2018,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LU,2020,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LU,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
LV,2004,DSP_OTH,HAZ_NHAZ,TOTAL,15.0,Other Disposal
LV,2006,DSP_OTH,HAZ_NHAZ,TOTAL,48.0,Other Disposal
LV,2008,DSP_OTH,HAZ_NHAZ,TOTAL,172.0,Other Disposal
LV,2010,DSP_OTH,HAZ_NHAZ,TOTAL,7573.0,Other Disposal
LV,2012,DSP_OTH,HAZ_NHAZ,TOTAL,48889.0,Other Disposal
LV,2014,DSP_OTH,HAZ_NHAZ,TOTAL,125208.0,Other Disposal
LV,2016,DSP_OTH,HAZ_NHAZ,TOTAL,175.0,Other Disposal
LV,2018,DSP_OTH,HAZ_NHAZ,TOTAL,15498.0,Other Disposal
LV,2020,DSP_OTH,HAZ_NHAZ,TOTAL,10488.0,Other Disposal
LV,2022,DSP_OTH,HAZ_NHAZ,TOTAL,141.0,Other Disposal
ME,2012,DSP_OTH,HAZ_NHAZ,TOTAL,10077.0,Other Disposal
ME,2014,DSP_OTH,HAZ_NHAZ,TOTAL,8875.0,Other Disposal
ME,2016,DSP_OTH,HAZ_NHAZ,TOTAL,10248.0,Other Disposal
ME,2018,DSP_OTH,HAZ_NHAZ,TOTAL,8370.0,Other Disposal
ME,2020,DSP_OTH,HAZ_NHAZ,TOTAL,7139.0,Other Disposal
ME,2022,DSP_OTH,HAZ_NHAZ,TOTAL,9040.0,Other Disposal
MK,2008,DSP_OTH,HAZ_NHAZ,TOTAL,579.0,Other Disposal
MK,2010,DSP_OTH,HAZ_NHAZ,TOTAL,3271.0,Other Disposal
MK,2012,DSP_OTH,HAZ_NHAZ,TOTAL,6377944.0,Other Disposal
MK,2014,DSP_OTH,HAZ_NHAZ,TOTAL,90837.0,Other Disposal
MK,2018,DSP_OTH,HAZ_NHAZ,TOTAL,74959.0,Other Disposal
MK,2020,DSP_OTH,HAZ_NHAZ,TOTAL,12659.0,Other Disposal
MK,2022,DSP_OTH,HAZ_NHAZ,TOTAL,4757.0,Other Disposal
MT,2004,DSP_OTH,HAZ_NHAZ,TOTAL,210404.0,Other Disposal
MT,2006,DSP_OTH,HAZ_NHAZ,TOTAL,329426.0,Other Disposal
MT,2008,DSP_OTH,HAZ_NHAZ,TOTAL,300360.0,Other Disposal
MT,2010,DSP_OTH,HAZ_NHAZ,TOTAL,162473.0,Other Disposal
MT,2012,DSP_OTH,HAZ_NHAZ,TOTAL,518840.0,Other Disposal
MT,2014,DSP_OTH,HAZ_NHAZ,TOTAL,216909.0,Other Disposal
MT,2016,DSP_OTH,HAZ_NHAZ,TOTAL,16000.0,Other Disposal
MT,2018,DSP_OTH,HAZ_NHAZ,TOTAL,60000.0,Other Disposal
MT,2020,DSP_OTH,HAZ_NHAZ,TOTAL,19487.0,Other Disposal
MT,2022,DSP_OTH,HAZ_NHAZ,TOTAL,9201.0,Other Disposal
NL,2004,DSP_OTH,HAZ_NHAZ,TOTAL,16879597.0,Other Disposal
NL,2006,DSP_OTH,HAZ_NHAZ,TOTAL,15620967.0,Other Disposal
NL,2008,DSP_OTH,HAZ_NHAZ,TOTAL,16167815.0,Other Disposal
NL,2010,DSP_OTH,HAZ_NHAZ,TOTAL,42548762.0,Other Disposal
NL,2012,DSP_OTH,HAZ_NHAZ,TOTAL,43605737.0,Other Disposal
NL,2014,DSP_OTH,HAZ_NHAZ,TOTAL,55561339.0,Other Disposal
NL,2016,DSP_OTH,HAZ_NHAZ,TOTAL,61217724.0,Other Disposal
NL,2018,DSP_OTH,HAZ_NHAZ,TOTAL,66211394.0,Other Disposal
NL,2020,DSP_OTH,HAZ_NHAZ,TOTAL,48635533.0,Other Disposal
NL,2022,DSP_OTH,HAZ_NHAZ,TOTAL,44725166.0,Other Disposal
NO,2004,DSP_OTH,HAZ_NHAZ,TOTAL,34060.0,Other Disposal
NO,2006,DSP_OTH,HAZ_NHAZ,TOTAL,58402.0,Other Disposal
NO,2008,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
NO,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
NO,2012,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
NO,2014,DSP_OTH,HAZ_NHAZ,TOTAL,156288.0,Other Disposal
NO,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
NO,2018,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
NO,2020,DSP_OTH,HAZ_NHAZ,TOTAL,762097.0,Other Disposal
NO,2022,DSP_OTH,HAZ_NHAZ,TOTAL,379045.0,Other Disposal
PL,2004,DSP_OTH,HAZ_NHAZ,TOTAL,681532.0,Other Disposal
PL,2006,DSP_OTH,HAZ_NHAZ,TOTAL,776524.0,Other Disposal
PL,2008,DSP_OTH,HAZ_NHAZ,TOTAL,338845.0,Other Disposal
PL,2010,DSP_OTH,HAZ_NHAZ,TOTAL,150675.0,Other Disposal
PL,2012,DSP_OTH,HAZ_NHAZ,TOTAL,123234.0,Other Disposal
PL,2014,DSP_OTH,HAZ_NHAZ,TOTAL,84841.0,Other Disposal
PL,2016,DSP_OTH,HAZ_NHAZ,TOTAL,14426.0,Other Disposal
PL,2018,DSP_OTH,HAZ_NHAZ,TOTAL,177.0,Other Disposal
PL,2020,DSP_OTH,HAZ_NHAZ,TOTAL,884.0,Other Disposal
PL,2022,DSP_OTH,HAZ_NHAZ,TOTAL,1785.0,Other Disposal
PT,2004,DSP_OTH,HAZ_NHAZ,TOTAL,166547.0,Other Disposal
PT,2006,DSP_OTH,HAZ_NHAZ,TOTAL,325655.0,Other Disposal
PT,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
PT,2012,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
PT,2014,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
PT,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
PT,2018,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
PT,2020,DSP_OTH,HAZ_NHAZ,TOTAL,5934.0,Other Disposal
PT,2022,DSP_OTH,HAZ_NHAZ,TOTAL,8584.0,Other Disposal
RO,2004,DSP_OTH,HAZ_NHAZ,TOTAL,40067.0,Other Disposal
RO,2006,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
RO,2008,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
RO,2010,DSP_OTH,HAZ_NHAZ,TOTAL,2540428.0,Other Disposal
RO,2012,DSP_OTH,HAZ_NHAZ,TOTAL,2867220.0,Other Disposal
RO,2014,DSP_OTH,HAZ_NHAZ,TOTAL,2914016.0,Other Disposal
RO,2016,DSP_OTH,HAZ_NHAZ,TOTAL,3188090.0,Other Disposal
RO,2018,DSP_OTH,HAZ_NHAZ,TOTAL,3303325.0,Other Disposal
RO,2020,DSP_OTH,HAZ_NHAZ,TOTAL,3008837.0,Other Disposal
RO,2022,DSP_OTH,HAZ_NHAZ,TOTAL,5671959.0,Other Disposal
RS,2010,DSP_OTH,HAZ_NHAZ,TOTAL,106551.0,Other Disposal
RS,2012,DSP_OTH,HAZ_NHAZ,TOTAL,57336.0,Other Disposal
RS,2014,DSP_OTH,HAZ_NHAZ,TOTAL,136052.0,Other Disposal
RS,2016,DSP_OTH,HAZ_NHAZ,TOTAL,102799.0,Other Disposal
RS,2018,DSP_OTH,HAZ_NHAZ,TOTAL,131106.0,Other Disposal
RS,2020,DSP_OTH,HAZ_NHAZ,TOTAL,147889.0,Other Disposal
RS,2022,DSP_OTH,HAZ_NHAZ,TOTAL,205342.0,Other Disposal
SE,2004,DSP_OTH,HAZ_NHAZ,TOTAL,2602341.0,Other Disposal
SE,2006,DSP_OTH,HAZ_NHAZ,TOTAL,664421.0,Other Disposal
SE,2008,DSP_OTH,HAZ_NHAZ,TOTAL,116176.0,Other Disposal
SE,2010,DSP_OTH,HAZ_NHAZ,TOTAL,40326675.0,Other Disposal
SE,2012,DSP_OTH,HAZ_NHAZ,TOTAL,46855612.0,Other Disposal
SE,2014,DSP_OTH,HAZ_NHAZ,TOTAL,52358019.0,Other Disposal
SE,2016,DSP_OTH,HAZ_NHAZ,TOTAL,50752440.0,Other Disposal
SE,2018,DSP_OTH,HAZ_NHAZ,TOTAL,47749654.0,Other Disposal
SE,2020,DSP_OTH,HAZ_NHAZ,TOTAL,56015467.0,Other Disposal
SI,2004,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
SI,2006,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
SI,2008,DSP_OTH,HAZ_NHAZ,TOTAL,44.0,Other Disposal
SI,2010,DSP_OTH,HAZ_NHAZ,TOTAL,158.0,Other Disposal
SI,2012,DSP_OTH,HAZ_NHAZ,TOTAL,53.0,Other Disposal
SI,2014,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
SI,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
SI,2018,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
SI,2020,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
SI,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
SK,2004,DSP_OTH,HAZ_NHAZ,TOTAL,181420.0,Other Disposal
SK,2006,DSP_OTH,HAZ_NHAZ,TOTAL,197538.0,Other Disposal
SK,2008,DSP_OTH,HAZ_NHAZ,TOTAL,153328.0,Other Disposal
SK,2010,DSP_OTH,HAZ_NHAZ,TOTAL,89964.0,Other Disposal
SK,2012,DSP_OTH,HAZ_NHAZ,TOTAL,132601.0,Other Disposal
SK,2014,DSP_OTH,HAZ_NHAZ,TOTAL,111072.0,Other Disposal
SK,2016,DSP_OTH,HAZ_NHAZ,TOTAL,48639.0,Other Disposal
SK,2018,DSP_OTH,HAZ_NHAZ,TOTAL,62410.0,Other Disposal
SK,2020,DSP_OTH,HAZ_NHAZ,TOTAL,22636.0,Other Disposal
SK,2022,DSP_OTH,HAZ_NHAZ,TOTAL,48528.0,Other Disposal
TR,2004,DSP_OTH,HAZ_NHAZ,TOTAL,4535189.0,Other Disposal
TR,2006,DSP_OTH,HAZ_NHAZ,TOTAL,354483.0,Other Disposal
TR,2008,DSP_OTH,HAZ_NHAZ,TOTAL,190239.0,Other Disposal
TR,2010,DSP_OTH,HAZ_NHAZ,TOTAL,184288.0,Other Disposal
TR,2012,DSP_OTH,HAZ_NHAZ,TOTAL,34886.0,Other Disposal
TR,2014,DSP_OTH,HAZ_NHAZ,TOTAL,16198.0,Other Disposal
TR,2016,DSP_OTH,HAZ_NHAZ,TOTAL,660.0,Other Disposal
UK,2004,DSP_OTH,HAZ_NHAZ,TOTAL,14694951.0,Other Disposal
UK,2006,DSP_OTH,HAZ_NHAZ,TOTAL,15513803.0,Other Disposal
UK,2008,DSP_OTH,HAZ_NHAZ,TOTAL,16462599.0,Other Disposal
UK,2010,DSP_OTH,HAZ_NHAZ,TOTAL,33039143.0,Other Disposal
UK,2012,DSP_OTH,HAZ_NHAZ,TOTAL,31191808.0,Other Disposal
UK,2014,DSP_OTH,HAZ_NHAZ,TOTAL,29465517.0,Other Disposal
UK,2016,DSP_OTH,HAZ_NHAZ,TOTAL,25455279.0,Other Disposal
UK,2018,DSP_OTH,HAZ_NHAZ,TOTAL,25744643.0,Other Disposal
XK,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
XK,2020,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
XK,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AL,2014,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
AL,2022,RCV_B,HAZ_NHAZ,TOTAL,350980.0,Backfilling
AT,2010,RCV_B,HAZ_NHAZ,TOTAL,2795336.0,Backfilling
AT,2012,RCV_B,HAZ_NHAZ,TOTAL,12455194.0,Backfilling
AT,2014,RCV_B,HAZ_NHAZ,TOTAL,10833856.0,Backfilling
AT,2016,RCV_B,HAZ_NHAZ,TOTAL,6626211.0,Backfilling
AT,2018,RCV_B,HAZ_NHAZ,TOTAL,8006449.0,Backfilling
AT,2020,RCV_B,HAZ_NHAZ,TOTAL,10696908.0,Backfilling
AT,2022,RCV_B,HAZ_NHAZ,TOTAL,14200774.0,Backfilling
BA,2022,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BE,2010,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BE,2012,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BE,2014,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BE,2016,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BE,2018,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BE,2020,RCV_B,HAZ_NHAZ,TOTAL,6130573.0,Backfilling
BE,2022,RCV_B,HAZ_NHAZ,TOTAL,6502309.0,Backfilling
BG,2010,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BG,2012,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BG,2014,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BG,2016,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BG,2018,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BG,2020,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
BG,2022,RCV_B,HAZ_NHAZ,TOTAL,0.0,Backfilling
CY,2010,RCV_B,HAZ_NHAZ,TOTAL,1066291.0,Backfilling
CY,2012,RCV_B,HAZ_NHAZ,TOTAL,247708.0,Backfilling
CY,2014,RCV_B,HAZ_NHAZ,TOTAL,462138.0,Backfilling
CY,2016,RCV_B,HAZ_NHAZ,TOTAL,529443.0,Backfilling
CY,2018,RCV_B,HAZ_NHAZ,TOTAL,372671.0,Backfilling
CY,2020,RCV_B,HAZ_NHAZ,TOTAL,10731.0,Backfilling
CY,2022,RCV_B,HAZ_NHAZ,TOTAL,196117.0,Backfilling
CZ,2010,RCV_B,HAZ_NHAZ,TOTAL,5830237.0,Backfilling
CZ,2012,RCV_B,HAZ_NHAZ,TOTAL,5136881.0,Backfilling
